Table 5 - Regional level employment by 2 & 3 digit SIC 2007 (Public/Private Split),,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,London,,,,,,,,,Reference year 2010 Thousands ,,,,,,,,,,,,,,,
2 SIC,3 SIC,Full time employees,,,Part time employees,,,Total employees,,,Total employment,,,,,,,,,,,,,,,
,,Public,Private,All,Public,Private,All,Public,Private,All,Public,Private,All,,,,,,,,,,,,,
,162,-,0.6,0.6,-,-,-,-,0.6,0.6,-,0.7,0.7,,,,,,,,,,,,,
17,,-,1.0,1.0,-,0.1,0.1,-,1.1,1.1,-,1.1,1.1,,,,,,,,,,,,,
,171,-,*,*,-,*,*,-,*,*,-,*,*,,,,,,,,,,,,,
,172,-,*,*,-,*,*,-,*,*,-,*,*,,,,,,,,,,,,,
18,,*,*,15.8,*,*,1.7,*,*,17.5,*,*,18.7,,,,,,,,,,,,,
,181,*,*,14.8,*,*,1.6,*,*,16.4,*,*,17.5,,,,,,,,,,,,,
,182,-,1.0,1.0,-,0.1,0.1,-,1.1,1.1,-,1.2,1.2,,,,,,,,,,,,,
19,,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
,191,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
,192,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
20,,-,6.2,6.2,-,1.6,1.6,-,7.8,7.8,-,7.8,7.8,,,,,,,,,,,,,
,201,-,*,*,-,*,*,-,*,*,-,*,*,,,,,,,,,,,,,
,202,-,*,*,-,*,*,-,*,*,-,*,*,,,,,,,,,,,,,
,203,-,1.2,1.2,-,0.1,0.1,-,1.3,1.3,-,1.3,1.3,,,,,,,,,,,,,
,204,-,2.9,2.9,-,1.1,1.1,-,4.1,4.1,-,4.1,4.1,,,,,,,,,,,,,
,205,-,1.2,1.2,-,0.2,0.2,-,1.4,1.4,-,1.4,1.4,,,,,,,,,,,,,
,206,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
21,,*,*,2.2,*,*,0.3,*,*,2.5,*,*,2.5,,,,,,,,,,,,,
,211,-,0.2,0.2,-,-,-,-,0.2,0.2,-,0.2,0.2,,,,,,,,,,,,,
,212,*,*,2.0,*,*,0.2,*,*,2.2,*,*,2.2,,,,,,,,,,,,,
22,,-,2.8,2.8,-,0.2,0.2,-,3.0,3.0,-,3.4,3.4,,,,,,,,,,,,,
,221,-,0.1,0.1,-,-,-,-,0.1,0.1,-,0.2,0.2,,,,,,,,,,,,,
,222,-,2.7,2.7,-,0.2,0.2,-,2.9,2.9,-,3.2,3.2,,,,,,,,,,,,,
23,,-,3.5,3.5,-,0.3,0.3,-,3.8,3.8,-,4.2,4.2,,,,,,,,,,,,,
,231,-,1.3,1.3,-,0.1,0.1,-,1.4,1.4,-,1.5,1.5,,,,,,,,,,,,,
,232,-,*,*,-,*,*,-,*,*,-,*,*,,,,,,,,,,,,,
,233,-,*,*,-,*,*,-,*,*,-,*,*,,,,,,,,,,,,,
,234,-,0.1,0.1,-,-,-,-,0.2,0.2,-,0.2,0.2,,,,,,,,,,,,,
,235,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
,236,-,0.7,0.7,-,-,-,-,0.7,0.7,-,0.8,0.8,,,,,,,,,,,,,
,237,-,1.0,1.0,-,0.1,0.1,-,1.1,1.1,-,1.3,1.3,,,,,,,,,,,,,
,239,-,0.2,0.2,-,-,-,-,0.2,0.2,-,0.2,0.2,,,,,,,,,,,,,
24,,-,0.5,0.5,-,-,-,-,0.5,0.5,-,0.6,0.6,,,,,,,,,,,,,
,241,-,*,*,-,*,*,-,*,*,-,*,*,,,,,,,,,,,,,
,242,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
,243,-,*,*,-,*,*,-,*,*,-,*,*,,,,,,,,,,,,,
,244,-,0.4,0.4,-,-,-,-,0.4,0.4,-,0.4,0.4,,,,,,,,,,,,,
,245,-,0.1,0.1,-,-,-,-,0.1,0.1,-,0.1,0.1,,,,,,,,,,,,,
25,,-,4.7,4.7,-,0.6,0.6,-,5.3,5.3,-,6.4,6.4,,,,,,,,,,,,,
,251,-,1.5,1.5,-,0.2,0.2,-,1.7,1.7,-,2.0,2.0,,,,,,,,,,,,,
,252,-,-,-,-,-,-,-,-,-,-,0.1,0.1,,,,,,,,,,,,,
,253,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
,254,-,0.1,0.1,-,-,-,-,0.1,0.1,-,0.1,0.1,,,,,,,,,,,,,
,255,-,0.1,0.1,-,-,-,-,0.1,0.1,-,0.1,0.1,,,,,,,,,,,,,
,256,-,1.8,1.8,-,0.3,0.3,-,2.1,2.1,-,2.5,2.5,,,,,,,,,,,,,
,257,-,0.4,0.4,-,0.1,0.1,-,0.4,0.4,-,0.6,0.6,,,,,,,,,,,,,
,259,-,0.8,0.8,-,0.1,0.1,-,0.9,0.9,-,1.1,1.1,,,,,,,,,,,,,
26,,*,*,4.1,*,*,0.6,*,*,4.7,*,*,4.9,,,,,,,,,,,,,
,261,-,0.3,0.3,-,0.1,0.1,-,0.4,0.4,-,0.4,0.4,,,,,,,,,,,,,
,262,-,0.5,0.5,-,0.1,0.1,-,0.6,0.6,-,0.6,0.6,,,,,,,,,,,,,
,263,-,0.9,0.9,-,0.1,0.1,-,1.0,1.0,-,1.0,1.0,,,,,,,,,,,,,
,264,-,0.4,0.4,-,0.1,0.1,-,0.5,0.5,-,0.5,0.5,,,,,,,,,,,,,
,265,*,*,1.7,*,*,0.3,*,*,2.0,*,*,2.1,,,,,,,,,,,,,
,266,-,0.1,0.1,-,-,-,-,0.1,0.1,-,0.1,0.1,,,,,,,,,,,,,
,267,-,0.1,0.1,-,-,-,-,0.1,0.1,-,0.1,0.1,,,,,,,,,,,,,
,268,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
27,,-,1.6,1.6,-,0.1,0.1,-,1.7,1.7,-,1.8,1.8,,,,,,,,,,,,,
,271,-,0.7,0.7,-,-,-,-,0.7,0.7,-,0.7,0.7,,,,,,,,,,,,,
,272,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
,273,-,0.1,0.1,-,-,-,-,0.1,0.1,-,0.1,0.1,,,,,,,,,,,,,
