Table 5 -Regional level employment by 2 & 3 digit SIC 2007 (Public/Private Split),,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,East of England,,,,,,,,,Reference year 2010 Thousands ,,,,,,,,,,,,,,,
2 SIC,3 SIC,Full time employees,,,Part time employees,,,Total employees,,,Total employment,,,,,,,,,,,,,,,
,,Public,Private,All,Public,Private,All,Public,Private,All,Public,Private,All,,,,,,,,,,,,,
16,,-,6.1,6.1,-,0.9,0.9,-,7.0,7.0,-,7.4,7.4,,,,,,,,,,,,,
,161,-,0.5,0.5,-,0.1,0.1,-,0.6,0.6,-,0.6,0.6,,,,,,,,,,,,,
,162,-,5.6,5.6,-,0.8,0.8,-,6.4,6.4,-,6.8,6.8,,,,,,,,,,,,,
17,,*,*,3.4,*,*,0.3,*,*,3.7,*,*,3.8,,,,,,,,,,,,,
,171,-,0.1,0.1,-,-,-,-,0.1,0.1,-,0.1,0.1,,,,,,,,,,,,,
,172,*,*,3.2,*,*,0.3,*,*,3.6,*,*,3.7,,,,,,,,,,,,,
18,,-,10.9,10.9,-,2.3,2.3,-,13.2,13.2,-,14.5,14.5,,,,,,,,,,,,,
,181,-,10.6,10.6,-,2.3,2.3,-,12.9,12.9,-,14.1,14.1,,,,,,,,,,,,,
,182,-,0.3,0.3,-,-,-,-,0.3,0.3,-,0.4,0.4,,,,,,,,,,,,,
19,,-,1.0,1.0,-,-,-,-,1.0,1.0,-,1.0,1.0,,,,,,,,,,,,,
,191,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
,192,-,1.0,1.0,-,-,-,-,1.0,1.0,-,1.0,1.0,,,,,,,,,,,,,
20,,-,7.5,7.5,-,0.3,0.3,-,7.8,7.8,-,8.1,8.1,,,,,,,,,,,,,
,201,-,2.2,2.2,-,0.1,0.1,-,2.2,2.2,-,2.3,2.3,,,,,,,,,,,,,
,202,-,*,*,-,*,*,-,*,*,-,*,*,,,,,,,,,,,,,
,203,-,0.9,0.9,-,-,-,-,0.9,0.9,-,1.0,1.0,,,,,,,,,,,,,
,204,-,1.8,1.8,-,0.1,0.1,-,1.9,1.9,-,1.9,1.9,,,,,,,,,,,,,
,205,-,2.2,2.2,-,0.1,0.1,-,2.3,2.3,-,2.4,2.4,,,,,,,,,,,,,
,206,-,*,*,-,*,*,-,*,*,-,*,*,,,,,,,,,,,,,
21,,*,*,5.4,*,*,1.0,*,*,6.4,*,*,6.4,,,,,,,,,,,,,
,211,-,-,-,-,0.1,0.1,-,0.1,0.1,-,0.1,0.1,,,,,,,,,,,,,
,212,*,*,5.3,*,*,1.0,*,*,6.3,*,*,6.3,,,,,,,,,,,,,
22,,-,12.1,12.1,-,1.2,1.2,-,13.3,13.3,-,13.5,13.5,,,,,,,,,,,,,
,221,-,1.1,1.1,-,0.1,0.1,-,1.2,1.2,-,1.3,1.3,,,,,,,,,,,,,
,222,-,11.0,11.0,-,1.1,1.1,-,12.1,12.1,-,12.3,12.3,,,,,,,,,,,,,
23,,-,4.4,4.4,-,0.2,0.2,-,4.5,4.5,-,4.7,4.7,,,,,,,,,,,,,
,231,-,0.9,0.9,-,-,-,-,0.9,0.9,-,0.9,0.9,,,,,,,,,,,,,
,232,-,*,*,-,*,*,-,*,*,-,*,*,,,,,,,,,,,,,
,233,-,0.5,0.5,-,-,-,-,0.5,0.5,-,0.5,0.5,,,,,,,,,,,,,
,234,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
,235,-,*,*,-,*,*,-,*,*,-,*,*,,,,,,,,,,,,,
,236,-,1.7,1.7,-,-,-,-,1.8,1.8,-,1.8,1.8,,,,,,,,,,,,,
,237,-,0.4,0.4,-,-,-,-,0.4,0.4,-,0.4,0.4,,,,,,,,,,,,,
,239,-,0.8,0.8,-,0.1,0.1,-,0.9,0.9,-,0.9,0.9,,,,,,,,,,,,,
24,,-,2.3,2.3,-,0.2,0.2,-,2.5,2.5,-,2.5,2.5,,,,,,,,,,,,,
,241,-,*,*,-,*,*,-,*,*,-,*,*,,,,,,,,,,,,,
,242,-,0.3,0.3,-,-,-,-,0.3,0.3,-,0.3,0.3,,,,,,,,,,,,,
,243,-,*,*,-,*,*,-,*,*,-,*,*,,,,,,,,,,,,,
,244,-,0.8,0.8,-,0.1,0.1,-,0.8,0.8,-,0.8,0.8,,,,,,,,,,,,,
,245,-,1.1,1.1,-,0.1,0.1,-,1.2,1.2,-,1.2,1.2,,,,,,,,,,,,,
25,,-,21.4,21.4,-,1.9,1.9,-,23.3,23.3,-,25.0,25.0,,,,,,,,,,,,,
,251,-,5.0,5.0,-,0.5,0.5,-,5.6,5.6,-,5.9,5.9,,,,,,,,,,,,,
,252,-,0.4,0.4,-,-,-,-,0.4,0.4,-,0.4,0.4,,,,,,,,,,,,,
,253,-,*,*,-,*,*,-,*,*,-,*,*,,,,,,,,,,,,,
,254,-,*,*,-,*,*,-,*,*,-,*,*,,,,,,,,,,,,,
,255,-,1.2,1.2,-,0.1,0.1,-,1.3,1.3,-,1.5,1.5,,,,,,,,,,,,,
,256,-,9.0,9.0,-,0.8,0.8,-,9.8,9.8,-,10.6,10.6,,,,,,,,,,,,,
,257,-,1.1,1.1,-,0.1,0.1,-,1.2,1.2,-,1.3,1.3,,,,,,,,,,,,,
,259,-,2.7,2.7,-,0.2,0.2,-,2.9,2.9,-,3.1,3.1,,,,,,,,,,,,,
26,,*,*,17.4,*,*,1.9,*,*,19.2,*,*,20.1,,,,,,,,,,,,,
,261,-,3.5,3.5,-,0.3,0.3,-,3.8,3.8,-,3.9,3.9,,,,,,,,,,,,,
,262,-,1.3,1.3,-,0.1,0.1,-,1.4,1.4,-,1.5,1.5,,,,,,,,,,,,,
,263,-,2.4,2.4,-,0.3,0.3,-,2.7,2.7,-,2.9,2.9,,,,,,,,,,,,,
,264,-,1.2,1.2,-,0.1,0.1,-,1.4,1.4,-,1.5,1.5,,,,,,,,,,,,,
,265,*,*,7.1,*,*,0.7,*,*,7.8,*,*,8.2,,,,,,,,,,,,,
,266,-,1.3,1.3,-,0.2,0.2,-,1.4,1.4,-,1.5,1.5,,,,,,,,,,,,,
,267,-,0.6,0.6,-,0.1,0.1,-,0.7,0.7,-,0.7,0.7,,,,,,,,,,,,,
,268,-,*,*,-,*,*,-,-,-,-,-,-,,,,,,,,,,,,,
27,,-,9.8,9.8,-,1.0,1.0,-,10.8,10.8,-,10.9,10.9,,,,,,,,,,,,,
,271,-,2.8,2.8,-,0.2,0.2,-,3.0,3.0,-,3.0,3.0,,,,,,,,,,,,,
,272,-,*,*,-,*,*,-,0.1,0.1,-,0.1,0.1,,,,,,,,,,,,,
,273,-,1.6,1.6,-,0.1,0.1,-,1.7,1.7,-,1.7,1.7,,,,,,,,,,,,,
,274,-,2.1,2.1,-,0.2,0.2,-,2.3,2.3,-,2.3,2.3,,,,,,,,,,,,,
,275,-,2.2,2.2,-,0.4,0.4,-,2.6,2.6,-,2.6,2.6,,,,,,,,,,,,,
,279,-,*,*,-,*,*,-,1.2,1.2,-,1.2,1.2,,,,,,,,,,,,,
28,,-,21.6,21.6,-,0.8,0.8,-,22.5,22.5,-,23.9,23.9,,,,,,,,,,,,,
