Table 5 - Regional level employment by 2 & 3 digit SIC 2007 (Public/Private Split),,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Northern Ireland,,,,,,,,,Reference year 2010 Thousands ,,,
2 SIC,3 SIC,Full time employees,,,Part time employees,,,Total employees,,,Total employment,,,
,,Public,Private,All,Public,Private,All,Public,Private,All,Public,Private,All,
61,,-,2.7,2.7,-,0.4,0.4,-,3.1,3.1,-,3.1,3.1,
,611,-,*,*,-,*,*,-,*,*,-,*,*,
,612,-,*,*,-,*,*,-,*,*,-,*,*,
,613,-,-,-,-,-,-,-,-,-,-,-,-,
,619,-,0.6,0.6,-,0.2,0.2,-,0.8,0.8,-,0.8,0.8,
62,,-,7.4,7.4,-,0.3,0.3,-,7.7,7.7,-,7.7,7.7,
,620,-,7.4,7.4,-,0.3,0.3,-,7.7,7.7,-,7.7,7.7,
63,,-,*,*,-,*,*,-,*,*,-,*,*,
,631,-,*,*,-,*,*,-,*,*,-,*,*,
,639,-,*,*,-,*,*,-,*,*,-,*,*,
64,,3.4,6.3,9.7,1.0,1.8,2.8,4.4,8.1,12.5,4.4,8.1,12.5,
,641,3.4,4.7,8.1,1.0,1.6,2.6,4.4,6.3,10.7,4.4,6.3,10.7,
,642,-,*,*,-,*,*,-,*,*,-,*,*,
,643,-,-,-,-,-,-,-,-,-,-,-,-,
,649,-,*,*,-,*,*,-,*,*,-,*,*,
65,,-,1.0,1.0,-,0.2,0.2,-,1.2,1.2,-,1.2,1.2,
,651,-,*,*,-,*,*,-,*,*,-,*,*,
,652,-,-,-,-,-,-,-,-,-,-,-,-,
,653,-,*,*,-,*,*,-,*,*,-,*,*,
66,,0.1,2.4,2.6,-,1.3,1.3,0.1,3.8,3.9,0.1,3.8,4.0,
,661,0.1,0.2,0.3,-,0.6,0.6,0.1,0.9,0.9,0.1,0.9,0.9,
,662,-,2.2,2.3,-,0.7,0.7,0.1,2.9,3.0,0.1,3.0,3.0,
,663,-,-,-,-,-,-,-,-,-,-,-,-,
68,,2.6,2.6,5.2,0.4,2.2,2.6,3.0,4.7,7.8,3.0,5.5,8.5,
